ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.679935,242.228667,22984.050951,7.518765,NaN,352.942588,18.704409,69.907902,3.873470,0
7.203439,168.445358,22826.484697,6.283250,271.892045,437.370863,16.410654,64.505923,6.389161,1
6.642614,226.527832,13730.259117,9.060767,257.459481,275.071712,12.779230,NaN,3.807721,0
6.588208,179.699151,35263.612399,7.445343,NaN,527.449342,16.149315,81.503470,3.972256,0
NaN,219.300914,14859.466424,5.598327,344.442394,425.213575,15.771834,49.352001,4.655917,0
6.150488,240.888422,6342.502843,9.609896,421.343186,354.392526,12.340384,83.238661,3.551656,1
10.146290,242.151734,24649.674748,4.803373,347.069725,348.484039,17.614799,73.001545,4.481552,0
8.558389,198.888868,8535.402956,4.796666,321.403477,453.571163,14.351624,74.326204,3.946228,0
6.897322,211.360167,25650.777643,6.766010,NaN,383.014310,13.934788,90.523330,5.022784,0
NaN,225.959092,9660.658302,8.827655,397.924240,315.750909,16.716557,17.000683,3.959294,1
14.000000,235.677458,24008.992040,5.635029,381.097711,460.745267,13.452538,72.859468,3.170994,0
8.426906,159.690251,19576.530381,7.664375,344.145130,390.690900,17.747037,53.631504,4.244514,0
3.514546,158.732076,23029.663614,6.821679,286.522847,307.379142,9.712232,79.850929,3.762615,0
6.767524,203.751056,21162.726735,5.232750,251.062384,334.905376,13.214324,79.863009,3.300253,1
8.469537,128.620079,15273.049287,10.725524,NaN,553.346260,16.930868,69.736688,4.149553,0
7.207539,174.805168,15796.399698,6.954041,NaN,555.596211,14.171164,60.531270,4.295189,0
3.722500,163.639747,37962.167991,6.684570,326.694018,467.562973,14.567269,50.577979,3.662838,0
8.037430,148.415309,48410.471014,4.755880,268.211896,392.901206,12.466610,NaN,2.506238,1
6.043212,151.148322,24207.081673,8.414072,NaN,410.909289,10.085050,107.585967,4.196726,0
10.227690,225.919118,9546.129215,5.899676,313.987343,372.532752,15.284291,61.258046,4.786330,0
6.455005,176.683973,24468.048390,5.756930,314.799598,477.581346,16.245504,57.729724,2.293431,0
8.177175,210.448770,18626.149312,7.271672,NaN,455.927500,14.247947,85.930428,3.325639,1
5.841119,194.616894,17721.959557,5.646297,410.358673,622.963575,17.629541,93.070691,4.237560,0
11.390543,145.341937,16175.221944,6.613865,NaN,553.488923,12.091189,69.736231,2.277359,0
7.316805,217.522862,31903.399812,9.865048,376.937972,425.913400,8.992754,69.509220,3.508373,0
6.744799,204.084318,20215.697517,6.125252,304.527937,544.339317,12.014243,72.608076,4.868543,1
8.114665,236.493275,26631.212874,6.266782,275.090870,496.989792,18.588534,58.313345,2.654594,0
NaN,199.383091,5576.628297,4.998844,341.088342,388.249299,10.745154,50.747474,3.216414,0
1.844538,233.764343,28689.595778,7.724432,NaN,410.387264,15.611859,54.299444,5.013463,0
7.603775,214.682778,11459.622445,10.999995,398.920869,321.069074,12.010676,58.100707,3.584985,1
5.585117,143.505413,22234.696738,9.252852,368.387465,437.124665,11.575215,52.424378,4.148343,0
6.580043,220.575466,27668.485719,6.198069,NaN,474.627691,11.470226,53.508043,4.756446,0
5.519126,168.728583,12531.601921,7.730723,NaN,443.570372,18.099078,NaN,3.758996,0
8.546146,177.846244,23349.485417,7.652073,352.817053,413.321600,12.357385,108.849568,3.505300,1
5.903994,196.274726,19399.221972,7.641895,328.269272,324.045681,18.505372,77.157802,3.820021,0
10.817831,141.488391,23989.990151,7.962066,389.392897,361.632055,14.908725,57.164556,3.590841,0
7.408985,204.961750,9566.122270,6.505923,311.452663,504.145994,11.532144,81.106938,3.772421,0
5.432512,231.351576,14970.647244,9.180703,409.988461,448.864741,10.838249,65.548216,3.874425,1
10.284126,249.324199,23259.012449,3.331266,284.405913,468.866264,5.188466,67.622616,2.844633,0
5.093675,251.313780,30245.956975,6.718830,267.026093,271.630738,14.882428,70.778408,4.552571,0
5.976770,258.952732,27267.981861,7.648599,383.657152,514.118920,12.256790,82.469798,2.994671,0
7.714089,194.738282,27336.962624,7.631357,322.072956,347.829203,10.641789,63.722933,3.182583,1
9.578227,205.748742,33080.588825,5.659848,356.698301,333.069911,16.984961,68.906088,3.419239,0
5.264284,142.534126,25556.053128,6.600787,416.262799,443.759231,7.491362,72.879848,5.100240,0
6.395359,133.834229,23827.275015,5.127747,266.908428,573.400295,9.833875,95.026609,4.191218,0
8.154532,168.098935,21361.197053,6.198844,NaN,419.173312,12.302669,59.887367,2.460465,1
7.094831,139.906866,18975.643495,7.571951,423.045974,528.266523,18.556177,68.648582,3.628460,0
7.971299,151.032930,29827.793969,7.662154,405.829894,376.912212,19.382739,78.160133,2.439140,0
6.209642,195.417721,13116.707712,7.879348,NaN,417.241656,7.507662,70.547387,3.612520,0
NaN,190.219168,23094.872394,6.481986,298.356157,414.889130,13.461794,50.895233,2.977047,1
NaN,210.744708,12229.298484,6.950981,387.388826,422.027072,14.680844,77.322330,2.516769,0
8.350351,239.816005,17177.788783,6.108947,272.844715,294.876056,10.603467,62.852749,3.507228,0
6.762833,232.075177,27159.384345,7.884991,350.445293,465.413775,13.863965,64.812257,4.916579,0
7.845880,193.785000,13769.860238,9.007161,343.620823,510.305603,13.767802,99.175595,3.667154,1
9.687260,190.162869,18752.576403,7.073007,NaN,461.070209,9.106873,64.228249,3.085835,0
NaN,184.614848,22289.727086,7.167405,392.462199,409.490999,12.215588,63.904256,3.351767,0
9.918717,199.181251,21470.278305,6.799841,329.178429,430.507707,15.966043,59.292273,3.385508,0
7.156424,197.993538,27025.206963,6.734527,359.710517,448.457161,12.511973,49.299849,2.958415,1
6.527441,181.072995,22444.081777,10.474977,271.862792,351.063788,11.996365,NaN,3.567181,0
4.032061,200.067973,14720.544829,6.482679,NaN,519.213370,16.600777,77.293940,4.814235,0
10.155440,300.292476,12652.362979,6.655126,398.647786,487.459131,9.347634,67.919789,5.002467,0
5.694694,240.712182,7998.674511,8.124265,NaN,477.047807,15.459307,68.895603,3.870611,1
NaN,193.629486,18753.211764,8.685012,327.340638,478.102693,13.172902,52.673958,2.373438,0
2.128531,192.696422,24905.284521,7.757770,383.519892,473.550065,14.286493,56.347830,3.842109,0
8.721727,206.369682,28608.052076,6.325442,377.404538,506.938353,13.553751,42.381484,2.555027,0
6.707686,199.285374,17435.340206,6.809945,NaN,454.732410,14.587290,81.378451,3.822669,1
7.744773,208.920340,27648.159653,5.622572,332.823799,397.057474,12.486192,73.184557,5.016321,0
9.842056,217.896772,6785.145303,6.028898,333.073546,432.332406,12.365538,45.822004,4.179198,0
NaN,197.979783,17153.306163,7.659204,329.280315,575.114694,11.870981,69.109836,4.383922,0
4.775222,231.998579,13978.172660,9.422101,389.219586,526.067651,17.207494,73.940970,3.223081,1
8.289224,191.858805,22526.279753,7.979155,NaN,292.860817,18.003679,72.575581,4.291001,0
7.664628,150.667210,33918.040823,8.746295,406.476119,436.335622,15.216930,NaN,3.487407,0
NaN,199.107886,29721.911630,6.869690,357.303221,420.709591,9.226619,55.294283,3.355165,0
NaN,200.315236,19947.434475,7.378236,337.231469,295.757053,14.033995,29.668142,4.387208,1
7.249257,223.703540,24311.905794,7.392517,275.622487,306.782231,9.697257,77.199646,4.361486,0
NaN,233.993172,27197.302441,7.297453,301.848786,490.766191,16.022780,58.524667,3.198344,0
6.099647,237.919927,20416.840996,8.457831,NaN,291.104837,19.270054,93.138009,3.172790,0
NaN,205.128303,17537.989616,8.025806,396.091917,318.536633,13.860453,93.714876,2.999702,1
7.744099,219.658722,30809.705704,6.790681,NaN,405.032247,12.758777,70.371824,5.104188,0
7.260320,194.247742,8127.071254,6.674032,394.555835,312.349017,16.005022,65.023960,4.282315,0
9.026788,253.217074,27965.072146,6.588374,373.553235,588.319651,16.145732,59.124451,2.019042,0
8.501711,193.908906,21289.179593,7.108190,NaN,393.176681,13.643236,61.125080,5.612296,1
NaN,214.216060,19026.672842,7.634724,NaN,421.140278,16.825739,74.629431,3.986882,0
9.537879,200.557507,20044.206252,7.078690,303.919341,335.554803,16.636174,71.309022,3.024557,0
6.953372,203.146547,11609.109055,5.495738,304.283193,551.143337,9.387781,55.958006,3.651866,0
7.741245,218.237186,22824.699465,8.696479,363.992748,521.016261,15.310631,73.723070,3.741143,1
6.890275,185.744147,12218.095945,8.022936,350.657872,394.440581,17.064897,86.631823,4.100697,0
1.985383,216.480025,23039.328505,6.769268,344.014256,341.078379,11.498237,78.733441,3.923093,0
6.140878,197.876090,26687.874483,7.587196,329.231853,548.072761,15.836330,41.263648,5.359460,0
4.187491,208.374188,21809.709834,5.846112,327.474203,264.508083,11.235144,46.682597,4.592959,1
6.047381,230.586285,20278.382985,9.360799,305.776583,333.530768,12.593848,55.301836,2.216730,0
7.248991,184.071034,33123.442980,7.186173,322.365661,345.356576,15.164134,68.847544,4.255980,0
7.077874,220.670540,23873.378210,6.181840,341.987234,333.050786,10.661799,90.297770,4.764508,0
NaN,142.145566,45141.686036,6.030640,240.198505,369.280429,20.605552,70.168389,4.604725,1
11.568768,192.924448,39234.470184,8.860762,235.995461,463.435102,19.628177,81.496529,3.761288,0
6.968209,178.217311,39995.186272,8.930689,337.064950,393.676958,14.243374,75.375743,3.632644,0
5.488314,135.802362,21485.153195,8.187416,280.603287,441.331137,14.860263,88.287346,5.066786,0
7.808012,179.799917,17037.725367,6.378364,348.071511,590.060546,12.092499,81.592362,4.165550,1
10.164839,194.302801,28915.643224,7.301689,316.525209,279.165436,18.452310,63.062458,2.937686,0
6.150553,212.819377,15017.747281,5.544436,319.494952,279.447066,12.850506,75.028793,4.810537,0
7.205559,120.327615,24627.867560,6.202469,289.768697,418.433290,13.643147,63.733732,3.710053,0
5.895949,187.153617,37118.255436,4.600730,253.158469,531.169101,11.410184,77.286551,3.659653,1
8.722311,145.246618,20256.353066,10.651998,NaN,612.327974,13.053340,94.826706,3.009289,0
6.300756,179.452792,25668.198954,8.931531,341.493024,458.835406,14.062956,NaN,5.708112,0
9.177870,163.274828,20868.331219,7.726040,320.421432,426.994393,10.214275,62.430926,3.108770,0
7.269652,155.157520,31161.368388,3.181183,244.795198,506.010135,17.385515,73.115053,3.789237,1
3.717704,183.349431,14841.241996,9.534970,NaN,293.917599,12.942291,112.061027,3.780259,0
6.920800,218.098612,13477.381586,5.659837,NaN,302.412374,11.054578,61.933779,4.915733,0
4.270716,166.837709,24405.250535,7.391510,297.206739,349.518910,13.478526,54.474840,3.763906,0
NaN,213.041191,12036.643044,9.794730,349.171395,284.017995,12.419906,74.674383,3.898916,1
4.894278,184.552715,10922.541994,7.461703,352.830222,338.681069,21.624718,91.007934,3.594991,0
6.481890,179.919711,34698.621160,8.538492,338.012323,504.397152,16.409364,59.954815,5.002361,0
7.348845,223.264940,11519.046527,8.889559,NaN,494.158434,18.145374,73.715522,4.880875,0
9.489601,167.887629,40032.414005,8.349207,NaN,354.790741,14.168314,102.567846,4.300695,1
6.071183,138.223983,14852.530680,8.093541,NaN,389.302809,17.023531,100.440940,5.036334,0
NaN,208.931458,16429.907902,5.873277,310.985634,364.919492,17.801565,107.306343,4.454964,0
8.526170,175.612836,11837.123360,7.483709,308.398516,474.240482,21.845916,52.372201,5.083014,0
7.457980,183.461310,14733.458757,7.475273,335.668046,482.637180,8.963254,82.581338,4.497731,1
9.032563,156.265649,24897.557030,7.639634,416.530533,342.746040,13.599564,62.502108,3.626136,0
7.309596,193.472596,19343.149511,7.664061,306.685455,426.561928,12.844366,111.595448,4.048202,0
NaN,169.041917,36152.820899,8.330389,329.039710,590.748787,17.695114,103.150463,3.995974,0
7.992320,230.179573,17076.663789,9.598742,NaN,522.888054,14.449181,68.640768,4.342797,1
9.913704,160.098247,32129.996307,6.109516,405.295559,541.220770,11.546324,46.081910,5.554667,0
5.967274,187.085084,30846.585474,7.281106,339.063715,323.962695,12.651854,72.273590,3.914544,0
2.612036,188.804126,34798.252587,6.796439,NaN,468.080267,13.170763,49.523770,4.765205,0
7.746343,212.274645,21670.593663,8.458103,361.381325,457.014121,21.430293,43.188803,3.678686,1
NaN,165.740229,19919.324589,7.278151,351.965054,420.120713,17.776053,46.002340,3.428096,0
8.631270,164.371169,14880.651798,7.278263,350.951581,444.108112,16.857459,58.177867,3.640944,0
8.490572,204.123648,22989.796390,8.270793,358.847115,435.000898,17.084246,62.421637,3.875557,0
8.275796,163.355961,22013.964905,5.742829,307.667123,351.631315,20.057619,78.501492,4.721340,1
4.229225,207.669229,21214.370515,6.844548,304.275125,488.455862,13.489424,65.307570,3.733140,0
9.172625,165.687548,11319.106232,6.618853,372.554713,420.429110,13.353259,72.974051,3.686395,0
NaN,213.541932,22539.711615,6.957204,334.041186,463.398847,11.623019,69.615850,3.398593,0
6.879959,163.593339,44586.812651,2.741712,219.148935,554.045105,16.521942,67.533260,5.688207,1
9.135452,233.175332,32105.287115,6.749696,NaN,370.929809,16.334776,68.697042,3.643687,0
NaN,156.773181,23084.066585,7.269795,334.956100,378.253869,19.247141,81.571554,5.564902,0
8.858402,254.617519,9624.300462,7.954016,348.408195,344.303363,7.935468,78.108550,5.525726,0
6.799376,239.057680,7986.493239,10.365680,419.881175,373.232137,18.828594,43.440644,3.819985,1
3.906568,152.818846,17857.716894,7.363060,324.382843,342.408791,7.637198,75.201346,3.204796,0
3.337629,216.257087,42310.827498,8.130663,NaN,352.264074,14.029673,52.760961,3.300192,0
6.098157,189.995846,27776.901052,6.443098,347.930400,245.859632,14.636882,73.424632,3.977362,0
8.167768,144.902932,36185.678538,4.545520,297.960230,605.458893,20.222075,NaN,3.410686,1
7.384049,148.296177,14417.979533,9.084968,347.962098,316.579588,13.493983,58.861502,5.337987,0
11.449739,186.652648,12355.344107,7.065576,321.831513,503.964110,16.282371,77.152173,5.166903,0
8.419971,185.718989,13237.989605,3.998266,308.142639,463.647277,17.209565,48.783112,3.962478,0
NaN,214.657331,19692.464394,5.947390,326.175709,385.827829,15.563460,77.834036,3.261651,1
NaN,180.680598,8692.538152,8.671793,396.528754,534.339086,10.299787,87.652015,3.913602,0
6.283679,205.376624,19905.436548,7.078345,284.206021,471.904032,18.027160,64.362608,4.480771,0
9.286155,222.661551,12311.268366,7.289866,332.239359,353.740100,14.171763,NaN,5.239982,0
4.736405,203.276420,28698.729965,5.271367,323.683683,508.820341,14.063140,65.155182,4.995602,1
8.524296,141.810243,12658.177161,11.264386,347.268092,387.085887,12.789958,69.577099,4.343060,0
NaN,192.407876,25460.300793,8.231475,NaN,465.883955,16.657294,58.360125,3.543696,0
7.875895,226.284788,12710.249452,7.303127,346.403258,445.374147,6.063462,63.128044,4.238589,0
5.953924,226.935062,11930.624795,9.677269,NaN,350.968651,13.609643,70.571414,3.968647,1
5.706131,199.117827,25815.609090,6.383545,NaN,483.824089,11.637607,79.473977,4.326394,0
8.761768,212.426952,14168.924869,6.385733,NaN,488.599547,12.601801,60.237073,4.673548,0
7.725333,252.265491,36477.738112,8.386761,426.543590,339.411327,17.485844,60.483885,3.724837,0
6.578998,198.409247,22389.380486,7.317575,369.097113,408.195015,6.059608,105.400460,3.690929,1
3.715171,199.083393,15900.797145,8.561198,291.104167,371.847136,11.973577,NaN,2.353338,0
6.616731,195.096968,34277.760400,7.632639,NaN,417.465080,13.432557,47.945936,3.622379,0
3.388091,212.028944,20230.125577,8.569782,349.155999,353.912927,18.208340,82.387874,2.798601,0
8.775486,157.354289,22113.391452,7.931503,304.807845,480.715208,15.692839,82.929345,4.393944,1
6.519848,183.225998,14284.647917,8.389078,373.091575,495.417954,11.638475,58.661649,3.272286,0
7.734569,230.919506,21776.594455,6.908591,NaN,395.114961,15.033557,92.697369,3.821456,0
6.745307,218.424637,21871.838700,7.165509,NaN,373.050102,16.826619,74.086080,3.902353,0
6.850302,167.985040,40588.433831,3.372369,265.431121,300.411744,16.005207,72.363217,3.080297,1
7.910641,190.427600,16461.502324,5.454476,394.305876,294.178639,17.658652,82.417022,3.886603,0
6.971577,185.906938,27959.987873,7.214510,349.743879,414.067354,19.882917,36.179003,3.226349,0
NaN,190.423899,28062.641892,9.615147,357.226709,263.771914,13.445225,67.055558,5.629016,0
8.757111,185.419367,31040.884494,8.544764,NaN,408.095797,18.235220,72.299662,3.808793,1
6.587465,211.169277,28990.297847,8.883665,267.202392,504.908752,14.054691,68.976475,4.096841,0
4.709187,179.141018,22291.418577,6.774276,407.417977,371.264843,18.186801,86.528627,3.860084,0
7.183826,261.850800,14100.968987,9.008495,358.724702,290.423838,17.149907,82.025116,4.597166,0
NaN,213.000218,21687.473454,6.901041,NaN,383.747883,11.793246,57.345645,3.242545,1
4.300029,218.319886,17639.857940,7.527317,331.834632,424.209400,15.005737,70.050831,4.586448,0
5.230003,176.714023,27971.891806,7.597981,413.914001,440.355374,14.423614,72.837370,3.045612,0
10.111977,240.432100,15331.302692,5.392651,361.902926,403.041810,16.131124,61.111146,3.425763,0
NaN,178.154855,34383.597639,6.425770,311.526890,570.378765,17.592126,68.992741,4.005893,1
8.575939,215.136721,15778.729396,7.532773,316.959490,359.830073,14.944675,79.463992,4.002129,0
5.274185,227.340186,17605.535759,6.326980,358.589903,489.434591,11.199191,NaN,4.364426,1
7.397413,122.541040,8855.114121,6.888689,241.607532,489.851600,13.365906,NaN,3.149158,0
8.073279,191.815523,17106.438645,7.898732,333.477592,432.898749,13.335381,54.216284,4.854313,1
8.884935,145.277706,17621.390115,8.267974,341.477474,286.890777,15.194724,42.289054,4.714163,0
8.433443,224.856089,12833.461241,6.179496,327.533276,411.849949,17.400426,72.917305,3.824734,1
7.812804,196.583886,42550.841816,7.334648,NaN,442.545775,14.666917,NaN,6.204846,0
5.078274,185.088385,18125.638398,4.105766,275.055642,528.156251,11.325447,80.338331,3.631042,1
10.504760,143.767498,31320.245588,7.728505,402.953533,491.216033,12.003832,75.641708,4.681366,0
6.847863,234.942203,24456.174888,5.596241,334.873046,337.573151,9.515292,77.297300,4.921196,1
6.877457,136.879214,27433.587294,7.091522,307.397088,342.196347,18.403846,81.193412,3.827650,0
7.444914,203.068746,25489.075026,8.175744,413.560378,405.420612,13.283100,74.412867,2.571392,1
